HedgeDt,Product_Detail,Indicator,Budget,Part,Cap,Floor,Spec_Rate,Spread,Asset_Charge,Multiplier
2025-03-01,GIUL21,INDEX,0.0516,1.0,0.0925,0.0,0.0,0.0,0.0,0.0
2025-03-01,GIUL21,INXFEE,0.0301,1.0,9.9999,0.0,0.0,0.09,0.0,0.0
2025-03-01,GIUL21,MARPRT,0.0238,2.2,9.9999,0.0,0.0,0.0,0.0,0.0
2025-03-01,GIUL21,NASIDX,0.0494,1.0,0.0925,0.0,0.0,0.0,0.0,0.0
2025-03-01,GIUL23,INDEX,0.0526,1.0,0.095,0.0,0.0,0.0,0.0,0.0
2025-03-01,GIUL23,INXFEE,0.0301,1.0,9.9999,0.0,0.0,0.09,0.0,0.0
2025-03-01,GIUL23,MARPRT,0.0238,2.2,9.9999,0.0,0.0,0.0,0.0,0.0
2025-03-01,GIUL23,NASIDX,0.0505,1.0,0.095,0.0,0.0,0.0,0.0,0.0
2025-03-01,IUL14NY,INDEX,0.0484,1.0,0.085,0.0,0.0,0.0,0.0,0.0
2025-03-01,IUL14NY,INX150,0.0315,1.0,0.07,0.015,0.0,0.0,0.0,0.0
2025-03-01,IUL14NY,INXFEE,0.0357,1.0,9.9999,0.0,0.0,0.0775,0.0,0.0
2025-03-01,IUL14NY,INXSPC,0.0463,1.0,9.9999,0.0,0.0685,0.0,0.0,0.0
2025-03-01,IUL14BNY,INDEX,0.0451,1.0,0.0775,0.0,0.0,0.0,0.0,0.0
2025-03-01,IUL14BNY,INX150,0.0253,1.0,0.0575,0.015,0.0,0.0,0.0,0.0
2025-03-01,IUL14BNY,INXFEE,0.0314,1.0,9.9999,0.0,0.0,0.087,0.0,0.0
2025-03-01,IUL14BNY,INXSPC,0.0406,1.0,9.9999,0.0,0.06,0.0,0.0,0.0
2025-04-01,IUL08,INDEX,0.053,1.0,0.0975,0.0,0.0,0.0,0.0,0.0
2025-04-01,IUL14,INDEX,0.053,1.0,0.0975,0.0,0.0,0.0,0.0,0.0
2025-04-01,IUL14,INX150,0.038,1.0,0.085,0.015,0.0,0.0,0.0,0.0
2025-04-01,IUL14,INXFEE,0.0439,1.0,9.9999,0.0,0.0,0.08,0.0,0.0
2025-04-01,IUL14,INXSPC,0.0514,1.0,9.9999,0.0,0.075,0.0,0.0,0.0
2025-04-01,IUL14B,INDEX,0.0415,1.0,0.0725,0.0,0.0,0.0,0.0,0.0
2025-04-01,IUL14B,INX150,0.0257,1.0,0.06,0.015,0.0,0.0,0.0,0.0
2025-04-01,IUL14B,INXFEE,0.0391,1.0,9.9999,0.0,0.0,0.09,0.0,0.0
2025-04-01,IUL14B,INXSPC,0.0411,1.0,9.9999,0.0,0.06,0.0,0.0,0.0
2025-04-01,IUL19,INDEX,0.053,1.0,0.0975,0.0,0.0,0.0,0.0,0.0
2025-04-01,IUL19,INXFEE,0.0439,1.0,9.9999,0.0,0.0,0.08,0.0,0.0
2025-04-01,IUL19,INXHIM,0.0617,1.0,0.12,0.0,0.0,0.0,0.0415,0.6
2025-04-01,IUL19,INXLOM,0.0617,1.0,0.12,0.0,0.0,0.0,0.0215,0.24
2025-04-01,IUL21,MARPRT,0.0234,2.4,9.9999,0.0,0.0,0.0,0.0,0.0
2025-04-01,IUL21,NASIDX,0.0519,1.0,0.1025,0.0,0.0,0.0,0.0,0.0
2025-04-01,IUL21,INDEX,0.0551,1.0,0.1025,0.0,0.0,0.0,0.0,0.0
2025-04-01,IUL21,INXFEE,0.0439,1.0,9.9999,0.0,0.0,0.08,0.0,0.0
2025-04-01,IUL21,INXHIM,0.0617,1.0,0.12,0.0,0.0,0.0,0.0415,0.6
2025-04-01,IUL21,INXLOM,0.0617,1.0,0.12,0.0,0.0,0.0,0.0215,0.24
2025-04-01,IUL23,MARPRT,0.0234,2.4,9.9999,0.0,0.0,0.0,0.0,0.0
2025-04-01,IUL23,NASIDX,0.0509,1.0,0.1,0.0,0.0,0.0,0.0,0.0
2025-04-01,IUL23,INDEX,0.0541,1.0,0.1,0.0,0.0,0.0,0.0,0.0
2025-04-01,IUL23,INXFEE,0.0439,1.0,9.9999,0.0,0.0,0.08,0.0,0.0
2025-04-01,IUL23,INXHIM,0.0617,1.0,0.12,0.0,0.0,0.0,0.0415,0.6
2025-04-01,IUL23,INXLOM,0.0617,1.0,0.12,0.0,0.0,0.0,0.0215,0.24
2025-04-01,GIUL21,INDEX,0.0509,1.0,0.0925,0.0,0.0,0.0,0.0,0.0
2025-04-01,GIUL21,INXFEE,0.0391,1.0,9.9999,0.0,0.0,0.09,0.0,0.0
2025-04-01,GIUL21,MARPRT,0.0234,2.2,9.9999,0.0,0.0,0.0,0.0,0.0
2025-04-01,GIUL21,NASIDX,0.0477,1.0,0.0925,0.0,0.0,0.0,0.0,0.0
2025-04-01,GIUL23,INDEX,0.0519,1.0,0.095,0.0,0.0,0.0,0.0,0.0
2025-04-01,GIUL23,INXFEE,0.0391,1.0,9.9999,0.0,0.0,0.09,0.0,0.0
2025-04-01,GIUL23,MARPRT,0.0234,2.2,9.9999,0.0,0.0,0.0,0.0,0.0
2025-04-01,GIUL23,NASIDX,0.0487,1.0,0.095,0.0,0.0,0.0,0.0,0.0
2025-04-01,IUL14NY,INDEX,0.0475,1.0,0.085,0.0,0.0,0.0,0.0,0.0
2025-04-01,IUL14NY,INX150,0.0308,1.0,0.07,0.015,0.0,0.0,0.0,0.0
2025-04-01,IUL14NY,INXFEE,0.0451,1.0,9.9999,0.0,0.0,0.0775,0.0,0.0
2025-04-01,IUL14NY,INXSPC,0.0445,1.0,9.9999,0.0,0.0685,0.0,0.0,0.0
2025-04-01,IUL14BNY,INDEX,0.044,1.0,0.0775,0.0,0.0,0.0,0.0,0.0
2025-04-01,IUL14BNY,INX150,0.0244,1.0,0.0575,0.015,0.0,0.0,0.0,0.0
2025-04-01,IUL14BNY,INXFEE,0.0405,1.0,9.9999,0.0,0.0,0.087,0.0,0.0
2025-04-01,IUL14BNY,INXSPC,0.039,1.0,9.9999,0.0,0.06,0.0,0.0,0.0
2025-05-01,IUL08,INDEX,0.0,1.0,0.0975,0.0,0.0,0.0,0.0,0.0
2025-05-01,IUL14,INDEX,0.0,1.0,0.0975,0.0,0.0,0.0,0.0,0.0
2025-05-01,IUL14,INX150,0.0,1.0,0.085,0.015,0.0,0.0,0.0,0.0
2025-05-01,IUL14,INXFEE,0.0,1.0,9.9999,0.0,0.0,0.08,0.0,0.0
2025-05-01,IUL14,INXSPC,0.0,1.0,9.9999,0.0,0.075,0.0,0.0,0.0
2025-05-01,IUL14B,INDEX,0.0,1.0,0.0725,0.0,0.0,0.0,0.0,0.0
2025-05-01,IUL14B,INX150,0.0,1.0,0.06,0.015,0.0,0.0,0.0,0.0
2025-05-01,IUL14B,INXFEE,0.0,1.0,9.9999,0.0,0.0,0.09,0.0,0.0
2025-05-01,IUL14B,INXSPC,0.0,1.0,9.9999,0.0,0.06,0.0,0.0,0.0
2025-05-01,IUL19,INDEX,0.0,1.0,0.0975,0.0,0.0,0.0,0.0,0.0
2025-05-01,IUL19,INXFEE,0.0,1.0,9.9999,0.0,0.0,0.08,0.0,0.0
2025-05-01,IUL19,INXHIM,0.0,1.0,0.12,0.0,0.0,0.0,0.0415,0.6
2025-05-01,IUL19,INXLOM,0.0,1.0,0.12,0.0,0.0,0.0,0.0215,0.24
2025-05-01,IUL21,MARPRT,0.0,2.4,9.9999,0.0,0.0,0.0,0.0,0.0
2025-05-01,IUL21,NASIDX,0.0,1.0,0.1025,0.0,0.0,0.0,0.0,0.0
2025-05-01,IUL21,INDEX,0.0,1.0,0.1025,0.0,0.0,0.0,0.0,0.0
2025-05-01,IUL21,INXFEE,0.0,1.0,9.9999,0.0,0.0,0.08,0.0,0.0
2025-05-01,IUL21,INXHIM,0.0,1.0,0.12,0.0,0.0,0.0,0.0415,0.6
2025-05-01,IUL21,INXLOM,0.0,1.0,0.12,0.0,0.0,0.0,0.0215,0.24
2025-05-01,IUL23,MARPRT,0.0,2.4,9.9999,0.0,0.0,0.0,0.0,0.0
2025-05-01,IUL23,NASIDX,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0
2025-05-01,IUL23,INDEX,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0
2025-05-01,IUL23,INXFEE,0.0,1.0,9.9999,0.0,0.0,0.08,0.0,0.0
2025-05-01,IUL23,INXHIM,0.0,1.0,0.12,0.0,0.0,0.0,0.0415,0.6
2025-05-01,IUL23,INXLOM,0.0,1.0,0.12,0.0,0.0,0.0,0.0215,0.24
2025-05-01,GIUL21,INDEX,0.0,1.0,0.0925,0.0,0.0,0.0,0.0,0.0
2025-05-01,GIUL21,INXFEE,0.0,1.0,9.9999,0.0,0.0,0.09,0.0,0.0
2025-05-01,GIUL21,MARPRT,0.0,2.2,9.9999,0.0,0.0,0.0,0.0,0.0
2025-05-01,GIUL21,NASIDX,0.0,1.0,0.0925,0.0,0.0,0.0,0.0,0.0
2025-05-01,GIUL23,INDEX,0.0,1.0,0.095,0.0,0.0,0.0,0.0,0.0
2025-05-01,GIUL23,INXFEE,0.0,1.0,9.9999,0.0,0.0,0.09,0.0,0.0
2025-05-01,GIUL23,MARPRT,0.0,2.2,9.9999,0.0,0.0,0.0,0.0,0.0
2025-05-01,GIUL23,NASIDX,0.0,1.0,0.095,0.0,0.0,0.0,0.0,0.0
2025-05-01,IUL14NY,INDEX,0.0,1.0,0.085,0.0,0.0,0.0,0.0,0.0
2025-05-01,IUL14NY,INX150,0.0,1.0,0.07,0.015,0.0,0.0,0.0,0.0
2025-05-01,IUL14NY,INXFEE,0.0,1.0,9.9999,0.0,0.0,0.0775,0.0,0.0
2025-05-01,IUL14NY,INXSPC,0.0,1.0,9.9999,0.0,0.0685,0.0,0.0,0.0
2025-05-01,IUL14BNY,INDEX,0.0,1.0,0.0775,0.0,0.0,0.0,0.0,0.0
2025-05-01,IUL14BNY,INX150,0.0,1.0,0.0575,0.015,0.0,0.0,0.0,0.0
2025-05-01,IUL14BNY,INXFEE,0.0,1.0,9.9999,0.0,0.0,0.087,0.0,0.0
2025-05-01,IUL14BNY,INXSPC,0.0,1.0,9.9999,0.0,0.06,0.0,0.0,0.0
